2,storm,v.,猛攻
2,stream,v.,流;蜂擁而進
2,stress,v.,強調
2,stretch,v.,"舒展肢體,伸懶腰"
2,strike,v.,打擊;(鐘)敲響
2,string,v.,"(用線,繩)縛,紮,掛"
2,struggle,v.,掙扎;對抗
2,subtract,v.,"減,減去"
2,succeed,v.,成功
2,suit,v.,適合;相稱;彼此協調
2,supply,v.,"供給,供應"
2,support,v.,支持
2,surface,v.,"顯露,呈現;起床,露面"
2,survive,v.,在
2,swallow,v.,吞嚥
2,sweep,v.,掃
2,swing,v.,搖擺;揮動
2,tape,v.,用帶子捆紮;用錄音帶為
2,target,v.,把
2,task,v.,派給
2,team,v.,使合作;結成一隊
2,tear,v.,撕
2,telephone,v.,"打電話,通電話"
2,term,v.,把
2,test,v.,試驗;測驗
2,thumb,v.,用拇指翻動;迅速翻閱;豎起拇指要求搭車
2,thunder,v.,打雷;大聲斥責;威嚇
2,tip,v.,給小費;使傾斜
2,title,v.,加標題於;授頭銜於
2,toast,v.,烤;乾杯
2,toe,v.,用腳尖走(或站)
2,tongue,v.,舔;用舌吹(管樂器);發(音)
2,tour,v.,帶
2,towel,v.,用毛巾擦
2,tower,v.,"高聳,屹立;勝過;高飛,翱翔"
2,track,v.,跟蹤;沿著(道路)走
2,trade,v.,"交換; 做買賣,進行交易"
2,traffic,v.,在
2,trap,v.,設陷阱
2,travel,v.,旅行
2,treasure,v.,珍愛
2,treat,v.,對待;治療
2,trick,v.,欺騙
2,truck,v.,用卡車運送
2,trumpet,v.,吹喇叭
2,trust,v.,信任
2,tunnel,v.,挖掘隧道
2,type,v.,打字
2,uniform,v.,使成一樣;使一律化
2,vacation,v.,度假
2,value,v.,"估價,評價;尊重;重視"
2,vote,v.,投票
2,wake,v.,叫醒
2,wave,v.,揮動
2,wed,v.,娶;嫁
2,wet,v.,把
2,wheel,v.,"旋轉,轉動"
2,whisper,v.,"低語,耳語"
2,widen,v.,加寬;擴大
2,wing,v.,在
2,wire,v.,用金屬絲縛;拍電報
2,wonder,v.,納悶
2,wound,v.,傷害
2,abroad,adv.,在國外
2,alike,adv.,"一樣地,相似地"
2,aloud,adv.,大聲地
2,altogether,adv.,完全地;總共
2,anyhow,adv.,"無論如何,總之"
2,anyplace,adv.,任何地方(=anywhere)
2,anytime,adv.,在任何時候
2,anyway,adv.,不管怎樣
2,anywhere,adv.,任何地方
2,backward,adv.,向後地;落後地
2,backwards,adv.,"向後;倒,逆;往回,向原處"
2,besides,adv.,並且
2,beyond,adv.,在更遠處
2,cheap,adv.,便宜地;卑鄙地
2,daily,adv.,每日
2,double,adv.,雙倍地;加倍地;雙重地
2,downtown,adv.,往城市商業區
2,especially,adv.,特別地
2,express,adv.,用快遞;由直達快車;特意地
2,extra,adv.,"額外地;另外;特別地,非常地"
2,fair,adv.,"公平地,公正地;正面地"
2,firm,adv.,穩固地;牢固地
2,flat,adv.,"平直地,仰臥地;恰恰,正好;斷然地"
2,forward,adv.,向前地
2,forwards,adv.,"向前;往後,今後;提前地"
2,further,adv.,而且;再者
2,hardly,adv.,"幾乎不,簡直不"
2,however,adv.,"無論如何,不管怎樣"
2,ill,adv.,惡劣地;困難地;不利地
2,increasingly,adv.,漸增地
2,nearby,adv.,在附近
2,nearly,adv.,"幾乎,差不多;密切地,親密地"
2,neither,adv.,也不
2,none,adv.,"毫不,決不"
2,overseas,adv.,在海外
2,rather,adv.,寧可;頗為
2,simply,adv.,"簡單地,簡易地;簡明地;只不過"
2,somewhere,adv.,在某處
2,straight,adv.,"直,挺直地;正直地;立刻"
2,therefore,adv.,因此
2,through,adv.,"穿過,通過;從頭至尾;(電話)接通"
2,throughout,adv.,處處;始終;在所有方面
2,whenever,adv.,無論什麼時候
2,wherever,adv.,無論什麼地方
2,wild,adv.,狂暴地;無控制地;胡亂地
2,within,adv.,在內部
2,without,adv.,在沒有(或缺少)的情況下
2,besides,prep.,除
2,beyond,prep.,越出;晚於;在
2,following,prep.,在
2,minus,prep.,減（去）
2,per,prep.,"經,由;每;按照"
2,plus,prep.,加(上)
2,through,prep.,經過
2,throughout,prep.,遍及
2,upon,prep.,在
2,within,prep.,在…裡; 不超過
2,without,prep.,沒有
2,worth,prep.,值得(做
2,although,conj.,雖然
2,neither,conj.,也不
2,whenever,conj.,無論什麼時候;每當
2,wherever,conj.,無論在哪裡
2,ability,n.,能力;專門技能
2,absence,n.,缺席
2,addition,n.,加;附加
2,advance,n.,前進;發展;預付
2,affair,n.,事件;風流韻事;喜慶活動
2,aid,n.,幫助;助手;助聽器
2,aim,n.,"目標,目的"
2,aircraft,n.,航空器;飛機
2,airline,n.,航空公司
2,alarm,n.,警鈴;警報;驚慌
2,album,n.,相簿;集郵簿;唱片集
2,almond,n.,杏仁
2,alphabet,n.,字母
2,amount,n.,總數
2,ankle,n.,腳踝
2,apartment,n.,公寓
2,appearance,n.,出現;顯露;外貌
2,appetite,n.,"胃口,食慾"
2,apron,n.,圍裙;工作裙
2,argument,n.,爭論
2,armchair,n.,扶手椅子
2,arrangement,n.,安排;準備工作
2,arrest,n.,逮捕;遏止
2,arrow,n.,箭;箭號
2,artist,n.,藝術家
2,assistant,n.,助手
2,attack,n.,攻擊
2,attention,n.,注意;專心
2,baby-sitter,n.,保姆
2,bakery,n.,麵包店
2,balcony,n.,陽臺
2,bamboo,n.,竹子
2,banker,n.,銀行家;莊家
2,barbecue,n.,烤肉
2,bark,n.,吠聲
2,basement,n.,地下室
2,basics,n.,基礎;基本原理(或原則)
2,basis,n.,基礎
2,battle,n.,戰鬥;戰役
2,bead,n.,有孔小珠
2,bean,n.,豆莢;豆子
2,beard,n.,鬍子
2,bedroom,n.,臥房
2,beef,n.,牛肉
2,beep,n.,嗶嗶的聲音
2,beer,n.,啤酒
2,beetle,n.,甲蟲
2,beginner,n.,新手
2,belief,n.,相信;信仰
2,belt,n.,腰帶
2,bench,n.,長凳;長椅
2,bend,n.,彎;曲;俯
2,bet,n.,打賭
2,bill,n.,帳單; 鈔票
2,blackboard,n.,黑板
2,blank,n.,空白
2,board,n.,木板;膳食;車上;船上; 董事會
2,boil,n.,沸騰;煮沸;翻滾
2,bomb,n.,炸彈
2,bookcase,n.,書架
2,boss,n.,老闆
2,bother,n.,"煩惱,麻煩;使人煩惱的人(或事物)"
2,bottle,n.,瓶子
2,bow,n.,弓
2,bowling,n.,保齡球戲
2,brain,n.,"腦;智力,頭腦"
2,branch,n.,樹枝;支部
2,brand,n.,商標
2,brick,n.,磚塊
2,brief,n.,概要;訴書;短而緊的內褲;簡報
2,broadcast,n.,廣播;廣播節目;散佈;播種
2,brunch,n.,早午餐
2,brush,n.,刷子
2,bun,n.,小圓麵包
2,bundle,n.,捆;大量
2,burger,n.,漢堡牛肉餅
2,burn,n.,灼傷
2,burst,n.,爆炸;破裂;缺口
2,business,n.,商業;事
2,button,n.,鈕扣
2,cabbage,n.,包心菜
2,cable,n.,纜索;有線電視
2,café,n.,小餐館;咖啡廳
2,cafeteria,n.,自助餐館
2,calendar,n.,日曆;月曆;行事曆
2,calm,n.,安靜;鎮定;平靜;無風
2,cancer,n.,癌症
2,candle,n.,蠟燭
2,captain,n.,隊長;機長;艦長
2,carpet,n.,地毯
2,carrot,n.,胡蘿蔔
2,cart,n.,手推車
2,cartoon,n.,卡通
2,cash,n.,現款
2,cassette,n.,卡式磁帶
2,castle,n.,城堡
2,catsup,n.,果醬;番茄醬
2,cave,n.,"洞穴,洞窟"
2,ceiling,n.,天花板
2,cell,n.,單人牢房;細胞;蜂房的巢室;電池
2,century,n.,一世紀
2,cereal,n.,麥片
2,chalk,n.,粉筆
2,change,n.,零錢
2,character,n.,特性;角色;(中文)字
2,charge,n.,費用;充電
2,cheat,n.,"騙子;欺詐,欺騙,作弊"
2,chemical,n.,化學製品;化學藥品
2,chess,n.,西洋棋
2,chin,n.,下巴
2,chocolate,n.,巧克力
2,choice,n.,選擇
2,chopstick,n.,筷子
2,circle,n.,圓圈;集團
2,citizen,n.,市民;公民
2,claim,n.,"主張,斷言"
2,clap,n.,拍手喝采(聲);霹靂聲;輕拍
2,classic,n.,古典著作
2,claw,n.,"(動物的)爪,腳爪;(蟹,蝦等的)鉗,螯"
2,clay,n.,黏土
2,cleaner,n.,清潔工;乾洗店;吸塵器;清潔劑
2,clerk,n.,店員;辦事員;職員
2,climate,n.,氣候
2,closet,n.,壁櫥;衣櫥
2,cloth,n.,"布;(棉,毛,合成纖維等)織物;衣料"
2,clothes,n.,衣服
2,clothing,n.,"(總稱)衣服,衣著"
2,clown,n.,"小丑,丑角"
2,club,n.,俱樂部;夜總會;社團
2,coach,n.,教練
2,coal,n.,煤
2,cock,n.,公雞
2,cockroach,n.,蟑螂
2,coin,n.,硬幣
2,comb,n.,梳子
2,company,n.,公司
2,completion,n.,"完成,實現"
2,computer,n.,電腦
2,conflict,n.,"抵觸,不一致"
2,Confucius,n.,孔子
2,congratulation,n.,祝賀
2,contact,n.,接觸;隱形眼鏡
2,control,n.,支配;控制;操縱裝置;指揮部
2,controller,n.,主計官;主管;控制器
2,conversation,n.,會話
2,cooker,n.,"炊具,烹調器具"
2,copy,n.,拷貝;副本
2,corner,n.,角落
2,cotton,n.,棉花
2,cough,n.,咳嗽
2,countryside,n.,"鄉間,農村"
2,county,n.,郡
2,couple,n.,一對
2,courage,n.,勇氣
2,court,n.,法庭；(網球等的)場地
2,cousin,n.,表(堂)兄弟姊妹
2,crab,n.,螃蟹
2,crane,n.,"起重機,吊車"
2,crayon,n.,蠟筆
2,cream,n.,奶油
2,crime,n.,犯罪
2,crisis,n.,危機;緊急關頭
2,crop,n.,作物
2,cross,n.,十字架
2,crowd,n.,群眾
2,culture,n.,文化
2,cure,n.,痊癒
2,curtain,n.,窗簾;(舞臺上的)幕
2,custom,n.,習俗
2,customer,n.,顧客
2,daily,n.,日報
2,damage,n.,損害
2,data,n.,"資料,數據"
2,dawn,n.,黎明
2,debate,n.,辯論
2,debt,n.,"債,借款"
2,decision,n.,決定
2,degree,n.,程度
2,delay,n.,延遲;耽擱
2,dentist,n.,牙醫
2,department,n.,部門
2,depth,n.,"深度,厚度"
2,desert,n.,沙漠;(常複數)賞罰;(尤指)懲罰
2,design,n.,圖案;設計
2,desire,n.,渴望
2,dessert,n.,餐後甜點
2,development,n.,生長;發展
2,dew,n.,露水;朝氣
2,dial,n.,刻度盤;調節器;撥號盤
2,diamond,n.,鑽石
2,diary,n.,日記
2,dictionary,n.,字典
2,difference,n.,差別
2,difficulty,n.,困難
2,dinosaur,n.,恐龍
2,direction,n.,方向; 指示
2,director,n.,董事;局長;主任;導演
2,disagreement,n.,意見不一;不一致
2,discussion,n.,討論
2,display,n.,"展覽,陳列"
2,distance,n.,距離
2,divide,n.,"分歧,不和;分水嶺"
2,division,n.,區域;部分;除(法)
2,dolphin,n.,海豚
2,donkey,n.,驢子
2,dot,n.,點;小圓點
2,double,n.,兩倍
2,doubt,n.,懷疑
2,doughnut,n.,油炸圈餅
2,downtown,n.,城市商業區
2,drag,n.,拖曳
2,dragon,n.,龍
2,dragonfly,n.,蜻蜓
2,drama,n.,戲劇
2,drawer,n.,抽屜
2,drawing,n.,"描繪,素描;製圖;抽籤;提款"
2,dress,n.,洋裝
2,drop,n.,(一)滴;點滴;空投;點藥水
2,drug,n.,藥品;毒品
2,drugstore,n.,(常兼售雜貨的)藥房
2,drum,n.,鼓
2,dryer,n.,烘衣機
2,dumpling,n.,餃子
2,duty,n.,義務;關稅
2,earthquake,n.,地震
2,education,n.,教育
2,effect,n.,效力;作用
2,effort,n.,努力
2,elder,n.,長輩
2,element,n.,"要素,成分"
2,elevator,n.,電梯;升降機
2,emotion,n.,情緒
2,encouragement,n.,鼓勵;獎勵;促進
2,ending,n.,"結局,結尾;終結;字尾"
2,enemy,n.,敵人
2,energy,n.,精力;能量
2,enjoyment,n.,"樂趣,享受"
2,entrance,n.,入口
2,envelope,n.,信封
2,environment,n.,環境
2,eraser,n.,橡皮擦
2,error,n.,錯誤
2,event,n.,事件
2,excitement,n.,"刺激;興奮,激動"
2,excuse,n.,藉口
2,exercise,n.,運動;習題
2,experience,n.,經驗
2,expert,n.,專家;能手
2,express,n.,快車;快遞;快運
2,extra,n.,附加的人物或錢;號外
2,eyebrow,n.,"眉,眉毛"
2,fail,n.,不及格
2,failure,n.,失敗
2,fair,n.,商品展覽會
2,fault,n.,過錯
2,favor,n.,偏愛;偏袒
2,favorite,n.,特別喜愛的人(或物)
2,fee,n.,費用
2,fellow,n.,伙伴;同事
2,female,n.,雌性動物
2,fence,n.,柵欄;籬笆
2,festival,n.,節日
2,fever,n.,發燒
2,field,n.,原野;田賽場地;野外
2,fighter,n.,"戰士,鬥士"
2,figure,n.,外形;數字;圖表;(溜冰等)花式
2,film,n.,膠捲;影片
2,fireman,n.,消防隊員
2,firewoman,n.,女消防隊員
2,fisherman,n.,漁夫
2,fit,n.,適合;合身
2,fix,n.,困境;窘境;賄賂;定位
2,flag,n.,旗子
2,flash,n.,"閃光,閃爍"
2,flashlight,n.,手電筒
2,flat,n.,平坦部分
2,flight,n.,飛行
2,flood,n.,"洪水,水災"
2,flour,n.,麵粉
2,flow,n.,流動
2,flu,n.,流行性感冒
2,flute,n.,橫笛
2,focus,n.,焦點
2,following,n.,一批追隨者;下列事物(或人員)
2,fool,n.,呆子
2,football,n.,美式足球
2,foreigner,n.,外國人
2,form,n.,形態;表格
2,forward,n.,前鋒
2,fox,n.,狐狸
2,freedom,n.,自由
2,freezer,n.,冰箱的冷凍部;冷凍箱
2,fridge,n.,電冰箱
2,fright,n.,"驚嚇,恐怖"
2,function,n.,"功能,作用;函數"
2,future,n.,未來
2,gain,n.,獲得;增加;獲利;收益
2,garage,n.,車庫
2,garbage,n.,垃圾
2,gardener,n.,園丁;花匠
2,gate,n.,柵門;登機門
2,general,n.,將軍
2,gentleman,n.,紳士
2,geography,n.,地理
2,giant,n.,巨人
2,giraffe,n.,長頸鹿
2,glove,n.,手套
2,glue,n.,膠;膠水
2,goal,n.,目標;球門
2,goat,n.,山羊
2,golf,n.,高爾夫球
2,government,n.,政府
2,grade,n.,年級;分數
2,grape,n.,葡萄
2,growth,n.,成長;發育;增大
2,guard,n.,警衛
2,guava,n.,番石榴
2,guitar,n.,吉他
2,guy,n.,傢伙;人
2,habit,n.,習慣
2,hall,n.,大廳;講堂
2,hamburger,n.,漢堡
2,hammer,n.,鎚
2,handkerchief,n.,手帕
2,handle,n.,把手
2,hanger,n.,衣架
2,heater,n.,暖氣機
2,height,n.,高度
2,hen,n.,母雞
2,hero,n.,英雄
2,heroine,n.,"女英雄,女傑"
2,highway,n.,公路;幹道
2,hip,n.,臀部
2,hippo,n.,河馬
2,hippopotamus,n.,河馬
2,hire,n.,"租用,雇用"
2,hobby,n.,嗜好
2,holder,n.,持有者;支托物
2,honey,n.,蜂蜜;心愛的人
2,hop,n.,單足跳;跳躍;麻藥(尤指鴉片)
2,hospital,n.,醫院
2,host,n.,主人
2,hostess,n.,女主人
2,hotel,n.,旅館
2,hum,n.,嗡嗡聲
2,humor,n.,幽默
2,hunger,n.,饑餓
2,hunt,n.,打獵;搜尋
2,hunter,n.,獵人
2,hurry,n.,匆忙
2,icebox,n.,冷藏庫;冰箱
2,ill,n.,不幸;禍害
2,importance,n.,重要性
2,improvement,n.,"改進,改善"
2,income,n.,收入
2,increase,n.,增加;增強
2,independence,n.,獨立;自主;自立
2,industry,n.,企業;行業
2,influence,n.,影響
2,ink,n.,墨水
2,insect,n.,昆蟲
2,instance,n.,例子
2,instant,n.,瞬間
2,instrument,n.,儀器
2,interview,n.,面談;採訪
2,invitation,n.,邀請
2,island,n.,島嶼
2,item,n.,項目;品目
2,jacket,n.,夾克;外套
2,jam,n.,果醬;擁塞
2,jazz,n.,爵士樂
2,jeans,n.,牛仔褲
2,jeep,n.,吉普車
2,jog,n.,輕推;輕撞;慢跑;緩行;暗示
2,joint,n.,"接頭,接縫;關節"
2,judge,n.,法官
2,judgement,n.,審判; 裁判;評價
2,judgment,n.,審判;裁判;判斷力
2,ketchup,n.,番茄醬
2,kindergarten,n.,幼稚園
2,kingdom,n.,王國
2,knock,n.,"敲;擊,打;指摘,挑剔"
2,knowledge,n.,學問;知識
2,koala,n.,澳洲產無尾熊
2,ladybird,n.,瓢蟲
2,ladybug,n.,瓢蟲
2,lane,n.,"巷,弄;車道"
2,language,n.,語言
2,lantern,n.,燈籠
2,lap,n.,"膝部;(衣,裙等的)下襬"
2,lawyer,n.,律師
2,leadership,n.,領導才能
2,lemon,n.,檸檬
2,lemonade,n.,檸檬水
2,length,n.,"(距離,尺寸的)長度"
2,leopard,n.,豹;美洲豹
2,lettuce,n.,類似萵苣的生菜
2,library,n.,圖書館
2,lick,n.,"舔,舐;少量"
2,lid,n.,蓋子
2,lightning,n.,閃電
2,limit,n.,限度
2,link,n.,環節
2,liquid,n.,液體
2,listener,n.,傾聽者
2,loaf,n.,一條(麵包)
2,local,n.,當地居民
2,lock,n.,鎖
2,log,n.,原木;木料;工作記錄簿
2,loser,n.,輸家
2,loss,n.,損失
2,lover,n.,情人
2,luck,n.,好運;幸運
2,magazine,n.,雜誌
2,magic,n.,魔術
2,magician,n.,魔術師
2,main,n.,總管道;主要部分;要點
2,male,n.,雄性動物
2,Mandarin,n.,中國的官話(北京話)
2,mango,n.,芒果
2,manner,n.,舉止;態度
2,mark,n.,記號
2,marriage,n.,"結婚,婚姻"
2,mask,n.,面具
2,mass,n.,團;塊
2,mat,n.,蓆子;墊子
2,match,n.,"比賽,競賽;對手;相配者;火柴"
2,mate,n.,"同伴,伙伴"
2,meal,n.,餐
2,meaning,n.,意義
2,means,n.,"手段,方法;工具;收入"
2,measurement,n.,測量法;測定;尺寸
2,medicine,n.,藥
2,meeting,n.,集會
2,melody,n.,旋律;主調
2,melon,n.,"瓜,甜瓜"
2,member,n.,會員
2,memory,n.,記憶
2,menu,n.,菜單
2,message,n.,消息;音信
2,metal,n.,金屬
2,meter,n.,公尺;計量器
2,method,n.,方法
2,metro,n.,地下鐵道
2,military,n.,軍隊
2,million,n.,百萬
2,mine,n.,我的東西;礦;源泉;地雷;坑道
2,minus,n.,負號
2,mirror,n.,鏡子
2,mix,n.,"混和,攪和;結合"
2,model,n.,模型;模特兒
2,monster,n.,怪物
2,mosquito,n.,蚊子
2,moth,n.,"蛾;蠹,蛀蟲"
2,motion,n.,移動
2,motorcycle,n.,機車
2,mule,n.,騾;固執的人
2,museum,n.,博物館
2,musician,n.,音樂家
2,nail,n.,釘子;指甲
2,napkin,n.,餐巾
2,necklace,n.,項鍊
2,needle,n.,針
2,negative,n.,否定語;負數;陰電;底片
2,neighbor,n.,鄰居
2,nephew,n.,侄子;外甥
2,nest,n.,巢
2,net,n.,網子
2,niece,n.,侄女;外甥女
2,nobody,n.,無名小子
2,nod,n.,點頭
2,noodle,n.,麵
2,notebook,n.,筆記本
2,novel,n.,小說
2,nut,n.,核果
2,object,n.,物件
2,offer,n.,"提供,提議;出價;報價"
2,official,n.,"官員,公務員"
2,onion,n.,洋蔥
2,opinion,n.,意見
2,organ,n.,器官
2,organization,n.,組織
2,oven,n.,烤箱
2,overpass,n.,天橋
2,owl,n.,貓頭鷹
2,owner,n.,物主
2,ox,n.,公牛
2,pack,n.,一小包
2,package,n.,包裹
2,pain,n.,疼痛;痛苦
2,painter,n.,油漆匠;畫家
2,painting,n.,"油畫,水彩畫"
2,pajamas,n.,睡衣
2,palm,n.,"手掌,手心"
2,pan,n.,平鍋
2,panda,n.,貓熊
2,papaya,n.,木瓜
2,pardon,n.,"原諒,饒恕,寬恕;赦免"
2,parrot,n.,鸚鵡
2,partner,n.,夥伴
2,passenger,n.,乘客
2,paste,n.,漿糊
2,pat,n.,"輕拍,輕打"
2,path,n.,小徑;路線
2,patient,n.,病人
2,pattern,n.,圖案;模式
2,peace,n.,和平
2,peach,n.,桃子
2,peanut,n.,花生;花生果;花生米
2,pear,n.,梨子
2,penguin,n.,企鵝
2,pepper,n.,胡椒;辣椒
2,perfect,n.,完成式
2,period,n.,一段時間;一堂課
2,phone,n.,電話
2,photo,n.,相片
2,photograph,n.,照片
2,photographer,n.,"攝影師,照相師"
2,phrase,n.,"片語,詞組"
2,pick,n.,"精華,最好的部分;收穫(量)"
2,picnic,n.,野餐
2,pigeon,n.,鴿子
2,pile,n.,一堆
2,pillow,n.,枕頭
2,pin,n.,大頭針;胸針
2,pineapple,n.,鳳梨
2,ping-pong,n.,"乒乓球,桌球"
2,pink,n.,粉紅色
2,pipe,n.,管子
2,pitch,n.,投;投球;音高
2,pizza,n.,披薩
2,plain,n.,平原
2,planet,n.,行星
2,plate,n.,盤;碟
2,platform,n.,月台;平台
2,pleasure,n.,愉快
2,plus,n.,正號
2,poem,n.,詩
2,poet,n.,詩人
2,poison,n.,毒物
2,policy,n.,政策;策略
2,population,n.,人口
2,pork,n.,豬肉
2,port,n.,港
2,pose,n.,姿勢;裝腔作勢
2,positive,n.,正面;正數;正片;(電池的)陽極
2,possibility,n.,可能性
2,post,n.,郵件;柱;樁;崗位;站;交易所
2,postcard,n.,明信片
2,pot,n.,罐;鍋
2,potato,n.,馬鈴薯
2,pound,n.,磅
2,praise,n.,"讚揚,稱讚"
2,presence,n.,"出席,在場"
2,present,n.,禮物
2,president,n.,校長;總統
2,press,n.,新聞輿論
2,pride,n.,"自豪,得意"
2,prince,n.,王子
2,princess,n.,公主
2,principal,n.,(中小學)校長
2,principle,n.,主義;真諦
2,printer,n.,印表機;印刷業者
2,prison,n.,監獄
2,prisoner,n.,囚犯;俘虜
2,prize,n.,獎品
2,produce,n.,農產品
2,producer,n.,"生產者,製造者製片人"
2,progress,n.,進步
2,project,n.,計畫
2,promise,n.,"承諾,諾言;希望,前途"
2,pudding,n.,布丁
2,pump,n.,唧筒;打氣機;抽水機
2,pumpkin,n.,南瓜
2,punishment,n.,處罰;懲罰
2,pupil,n.,學生
2,puppet,n.,木偶;傀儡
2,puppy,n.,小狗
2,purse,n.,錢包
2,puzzle,n.,謎
2,quality,n.,品質
2,quantity,n.,量
2,quarter,n.,¼;美金25分;15分鐘
2,quiz,n.,小考
2,rabbit,n.,兔子
2,range,n.,範圍;等級;多爐爐灶
2,reality,n.,現實;真實
2,record,n.,記錄;唱片
2,rectangle,n.,長方形
2,refrigerator,n.,電冰箱
2,regard,n.,事項;問候
2,region,n.,"地區,地帶"
2,regular,n.,正規兵;老客戶;長工;普通尺寸
2,relation,n.,"關係,關聯"
2,relationship,n.,"關係,關聯;人際關係"
2,repeat,n.,重複;重播;複寫;副本;
2,reply,n.,答覆
2,reporter,n.,記者
2,requirement,n.,需要;必需品
2,respect,n.,尊敬
2,restaurant,n.,餐廳
2,restroom,n.,廁所
2,restroom,n.,廁所
2,result,n.,結果
2,review,n.,復習
2,riches,n.,"財富,財產;富有,豐饒"
2,roach,n.,蟑螂
2,role,n.,角色
2,roll,n.,滾動;(一)捲;捲餅;隆隆聲;名單
2,ruler,n.,尺;統治者
2,runner,n.,賽跑者;逃亡者
2,rush,n.,急速行動;(交通等的)繁忙;搶購
2,safety,n.,安全
2,sailor,n.,水手
2,salad,n.,沙拉
2,sample,n.,樣品
2,sandwich,n.,三明治
2,sauce,n.,"調味醬,醬汁"
2,science,n.,科學
2,scientist,n.,科學家
2,scissors,n.,剪刀
2,score,n.,得分; 二十; 刻痕; 樂譜
2,screen,n.,屏;銀幕
2,search,n.,"搜查,搜尋;檢查;探索,調查"
2,secret,n.,秘密
2,secretary,n.,秘書
2,section,n.,節;斷面
2,selection,n.,"選擇;選拔;選集,文選"
2,semester,n.,學期
2,servant,n.,雇工
2,settlement,n.,解決;清算;定居
2,share,n.,股份;市場佔有率;分攤;貢獻
2,shelf,n.,架子
2,shell,n.,"殼,果殼;貝殼"
2,shock,n.,震驚
2,shoot,n.,"幼芽,幼枝;狩獵(隊);射擊;拍攝"
2,shorts,n.,短褲
2,shower,n.,陣雨;淋浴
2,shrimp,n.,蝦子
2,sidewalk,n.,路邊行人道
2,sign,n.,記號
2,silence,n.,寂靜
2,silk,n.,"蠶絲,絲;絲織物(品),綢布"
2,single,n.,單的;一壘安打
2,sink,n.,洗物槽
2,skirt,n.,裙子
2,slide,n.,滑梯;土崩
2,slip,n.,滑跤
2,slipper,n.,拖鞋
2,snack,n.,點心
2,snail,n.,蝸牛
2,soccer,n.,足球
2,society,n.,社會
2,sock,n.,短襪
2,soldier,n.,軍人
2,solution,n.,解答;溶劑
2,somebody,n.,某人;有名氣的人
2,sort,n.,類型;排序
2,source,n.,源頭
2,soy,n.,醬油;大豆
2,soybean,n.,大豆
2,speaker,n.,演講者;揚聲器
2,speed,n.,速度
2,spelling,n.,拼字;拼寫;拼法
2,spider,n.,蜘蛛
2,spinach,n.,菠菜
2,spirit,n.,精神
2,spot,n.,斑點;場所
2,spread,n.,蔓延;普及;價格差異
2,spring,n.,春天;泉
2,square,n.,正方形
2,squirrel,n.,松鼠
2,stage,n.,舞臺;(進展的)階段
2,stamp,n.,郵票;印章
2,standard,n.,標準
2,steak,n.,牛排
2,steam,n.,蒸氣
2,steel,n.,"鋼,鋼鐵"
2,stick,n.,棍;棒;杖;枝條
2,storm,n.,暴風雨
2,stove,n.,爐灶
2,straight,n.,"直,挺直;(紙牌)五張順牌"
2,stranger,n.,陌生人
2,straw,n.,稻草;吸管
2,strawberry,n.,草莓
2,stream,n.,溪流
2,stress,n.,壓力
2,stretch,n.,伸直;伸出;伸長
2,strike,n.,攻擊;罷工
2,string,n.,線;細繩;帶子
2,struggle,n.,使勁;掙扎
2,subject,n.,主題;學科
2,subway,n.,地鐵
2,success,n.,成功
2,sudden,n.,突然發生的事
2,suit,n.,一套衣服;訴訟
2,supermarket,n.,超級市場
2,supply,n.,生活用品;補給品
2,support,n.,支持
2,surface,n.,表面
2,swallow,n.,吞嚥;燕子
2,swan,n.,天鵝
2,sweater,n.,毛衣
2,sweep,n.,掃除
2,swing,n.,鞦韆;搖擺音樂
2,symbol,n.,符號;象徵
2,table tennis,n.,乒乓球
2,talent,n.,天才
2,tangerine,n.,橘子
2,tank,n.,槽;坦克
2,tape,n.,錄音帶;錄影帶;膠帶
2,target,n.,目標
2,task,n.,任務;工作
2,team,n.,隊
2,tear,n.,眼淚
2,teen,n.,青少年
2,teenager,n.,十幾歲孩子
2,telephone,n.,電話
2,television,n.,電視
2,temple,n.,廟宇;神殿
2,tennis,n.,網球
2,tent,n.,帳篷
2,term,n.,術語;學期
2,test,n.,測驗;考試
2,textbook,n.,教科書
2,theater,n.,戲院;劇院
2,thief,n.,小偷
2,throat,n.,喉嚨
2,thumb,n.,拇指
2,thunder,n.,雷
2,tip,n.,尖端;小費
2,title,n.,標題;頭銜
2,toast,n.,烤麵包片
2,toe,n.,腳趾
2,tofu,n.,豆腐
2,toilet,n.,馬桶
2,tomato,n.,番茄
2,tongue,n.,舌頭
2,tooth,n.,牙齒
2,topic,n.,論題;話題
2,tour,n.,旅行
2,towel,n.,毛巾
2,tower,n.,塔
2,track,n.,行蹤;軌道
2,trade,n.,貿易
2,tradition,n.,傳統
2,traffic,n.,交通
2,trap,n.,陷阱;圈套
2,travel,n.,旅行
2,treasure,n.,財寶
2,treat,n.,款待
2,treatment,n.,對待;待遇;治療法
2,trial,n.,審判
2,triangle,n.,三角形
2,trick,n.,詭計;戲法;惡作劇
2,trousers,n.,長褲
2,truck,n.,卡車
2,trumpet,n.,小喇叭
2,trust,n.,"信任,信賴;託管,信託"
2,truth,n.,事實;真相
2,tube,n.,管子
2,tunnel,n.,隧道
2,turkey,n.,火雞
2,turtle,n.,烏龜
2,type,n.,類型
2,typhoon,n.,颱風
2,umbrella,n.,雨傘
2,underground,n.,地面下層;地下組織
2,underwear,n.,內衣
